Algorithm,Processors,Size(bytes),Avg_Latency(us)
0,40,1024,18.75
0,40,2048,59.77
0,40,4096,37.03
0,40,8192,51.93
0,40,16384,25.52
0,40,32768,35.26
0,40,65536,59.90
0,40,131072,115.29
0,40,262144,249.61
0,40,524288,457.88
0,40,1048576,784.25
0,44,1,10.24
0,44,2,12.64
0,44,4,3.66
0,44,8,3.81
0,44,16,2.94
0,44,32,3.45
0,44,64,5.07
0,44,128,14.28
0,44,256,13.96
0,44,512,15.79
0,44,1024,22.61
0,44,2048,57.33
0,44,4096,37.83
0,44,8192,51.33
0,44,16384,25.33
0,44,32768,36.71
0,44,65536,65.19
0,44,131072,124.98
0,44,262144,264.38
0,44,524288,496.05
0,44,1048576,951.32
0,48,1,8.80
0,48,2,10.48
0,48,4,4.13
0,48,8,5.01
0,48,16,3.22
0,48,32,3.70
0,48,64,5.88
0,48,128,20.81
0,48,256,18.08
0,48,512,21.67
0,48,1024,24.40
0,48,2048,64.60
0,48,4096,47.85
0,48,8192,60.95
0,48,16384,27.76
0,48,32768,37.79
0,48,65536,69.70
0,48,131072,136.96
0,48,262144,292.68
0,48,524288,549.76
0,48,1048576,986.03
1,4,1,1.64
1,4,2,0.25
1,4,4,0.20
1,4,8,0.29
1,4,16,0.19
1,4,32,0.36
1,4,64,0.24
1,4,128,4.80
1,4,256,7.73
1,4,512,5.33
1,4,1024,8.90
1,4,2048,9.29
1,4,4096,18.33
1,4,8192,21.03
1,4,16384,5.52
1,4,32768,9.00
1,4,65536,16.26
1,4,131072,28.89
1,4,262144,56.28
1,4,524288,106.91
1,4,1048576,227.95
1,8,1,0.76
1,8,2,0.57
1,8,4,3.05
1,8,8,0.82
1,8,16,0.72
1,8,32,1.04
1,8,64,1.27
1,8,128,11.35
1,8,256,10.64
1,8,512,10.95
1,8,1024,17.15
1,8,2048,20.43
1,8,4096,27.74
1,8,8192,39.17
1,8,16384,10.59
1,8,32768,16.41
1,8,65536,30.79
1,8,131072,56.86
1,8,262144,117.12
1,8,524288,235.88
1,8,1048576,454.96
1,12,1,33.38
1,12,2,1.96
1,12,4,4.94
1,12,8,2.03
1,12,16,1.78
1,12,32,2.23
1,12,64,1.38
1,12,128,14.71
1,12,256,29.67
1,12,512,24.79
1,12,1024,28.33
1,12,2048,33.38
1,12,4096,44.24
1,12,8192,61.28
1,12,16384,13.84
1,12,32768,22.77
1,12,65536,46.25
1,12,131072,89.92
1,12,262144,200.35
1,12,524288,362.39
1,12,1048576,648.05
1,16,1,0.89
1,16,2,1.91
1,16,4,13.16
1,16,8,0.49
1,16,16,1.67
1,16,32,2.42
1,16,64,1.89
1,16,128,19.98
1,16,256,20.14
1,16,512,21.52
1,16,1024,22.52
1,16,2048,30.83
1,16,4096,55.17
1,16,8192,82.45
1,16,16384,20.00
1,16,32768,38.15
1,16,65536,75.11
1,16,131072,143.05
1,16,262144,231.31
1,16,524288,574.20
1,16,1048576,1114.19
1,20,1,131.50
1,20,2,7.03
1,20,4,5.44
1,20,8,2.95
1,20,16,4.94
1,20,32,5.63
1,20,64,3.82
1,20,128,26.80
1,20,256,29.83
1,20,512,31.10
1,20,1024,39.81
1,20,2048,69.79
1,20,4096,73.91
1,20,8192,92.35
1,20,16384,26.46
1,20,32768,58.51
1,20,65536,118.70
1,20,131072,209.40
1,20,262144,424.63
1,20,524288,936.16
1,20,1048576,1621.21
1,24,1,58.92
1,24,2,18.75
1,24,4,8.34
1,24,8,3.96
1,24,16,4.31
1,24,32,4.80
1,24,64,2.46
1,24,128,54.75
1,24,256,45.52
1,24,512,36.82
1,24,1024,50.74
1,24,2048,57.39
1,24,4096,103.17
1,24,8192,134.33
1,24,16384,31.82
1,24,32768,58.00
1,24,65536,140.80
1,24,131072,284.57
1,24,262144,482.37
1,24,524288,1033.56
1,24,1048576,1777.00
1,28,1,21.28
1,28,2,10.99
1,28,4,4.42
1,28,8,3.85
1,28,16,4.65
1,28,32,4.46
1,28,64,2.56
1,28,128,36.03
1,28,256,45.77
1,28,512,36.71
1,28,1024,55.41
1,28,2048,56.96
1,28,4096,114.08
1,28,8192,130.12
1,28,16384,26.39
1,28,32768,56.80
1,28,65536,110.20
1,28,131072,196.59
1,28,262144,438.75
1,28,524288,863.73
1,28,1048576,1533.27
1,32,1,52.99
1,32,2,7.40
1,32,4,20.33
1,32,8,2.80
1,32,16,3.16
1,32,32,3.78
1,32,64,8.23
1,32,128,39.35
1,32,256,37.78
1,32,512,48.87
1,32,1024,53.54
1,32,2048,78.54
1,32,4096,105.41
1,32,8192,153.01
1,32,16384,25.36
1,32,32768,56.32
1,32,65536,118.11
1,32,131072,180.75
1,32,262144,364.85
1,32,524288,697.55
1,32,1048576,1515.18
1,36,1,5.76
1,36,2,6.05
1,36,4,25.10
1,36,8,4.60
1,36,16,4.91
1,36,32,6.36
1,36,64,12.08
1,36,128,42.74
1,36,256,42.02
1,36,512,50.08
1,36,1024,58.88
1,36,2048,84.86
1,36,4096,111.54
1,36,8192,155.85
1,36,16384,31.51
1,36,32768,60.65
1,36,65536,112.25
1,36,131072,209.85
1,36,262144,408.08
1,36,524288,859.69
1,36,1048576,1645.51
1,40,1,12.05
1,40,2,11.61
1,40,4,22.35
1,40,8,4.63
1,40,16,4.66
1,40,32,5.39
1,40,64,9.76
1,40,128,51.12
1,40,256,51.46
1,40,512,58.23
1,40,1024,68.25
1,40,2048,111.29
1,40,4096,134.39
1,40,8192,191.17
1,40,16384,35.22
1,40,32768,67.26
1,40,65536,123.32
1,40,131072,217.30
1,40,262144,415.57
1,40,524288,881.90
1,40,1048576,1669.97
1,44,1,6.05
1,44,2,12.31
1,44,4,11.81
1,44,8,5.04
1,44,16,4.89
1,44,32,5.09
1,44,64,14.01
1,44,128,46.07
1,44,256,45.10
1,44,512,55.25
1,44,1024,67.64
1,44,2048,95.80
1,44,4096,123.30
1,44,8192,177.85
1,44,16384,34.94
1,44,32768,69.56
1,44,65536,131.98
1,44,131072,231.00
1,44,262144,445.16
1,44,524288,988.67
1,44,1048576,1796.93
1,48,1,8.70
1,48,2,10.65
1,48,4,15.75
1,48,8,6.74
1,48,16,5.26
1,48,32,5.77
1,48,64,12.84
1,48,128,48.75
1,48,256,47.59
1,48,512,55.08
1,48,1024,70.76
1,48,2048,107.72
1,48,4096,129.80
1,48,8192,183.68
1,48,16384,41.24
1,48,32768,84.11
1,48,65536,149.49
1,48,131072,240.94
1,48,262144,511.43
1,48,524288,990.63
1,48,1048576,1795.45
2,4,1,0.94
2,4,2,0.29
2,4,4,0.25
2,4,8,0.22
2,4,16,0.31
2,4,32,0.38
2,4,64,0.27
2,4,128,5.01
2,4,256,8.15
2,4,512,5.16
2,4,1024,9.15
2,4,2048,9.71
2,4,4096,20.26
2,4,8192,20.38
2,4,16384,6.65
2,4,32768,10.93
2,4,65536,14.64
2,4,131072,28.35
2,4,262144,58.84
2,4,524288,96.86
2,4,1048576,234.81
2,8,1,1.84
2,8,2,0.68
2,8,4,2.14
2,8,8,1.61
2,8,16,0.60
2,8,32,0.63
2,8,64,0.81
2,8,128,7.86
2,8,256,7.71
2,8,512,7.49
2,8,1024,12.97
2,8,2048,14.75
2,8,4096,24.10
2,8,8192,30.54
2,8,16384,12.42
2,8,32768,17.37
2,8,65536,29.17
2,8,131072,56.75
2,8,262144,108.74
2,8,524288,197.36
2,8,1048576,348.57
2,12,1,34.13
2,12,2,2.09
2,12,4,3.71
2,12,8,1.59
2,12,16,1.78
2,12,32,2.05
2,12,64,2.78
2,12,128,10.11
2,12,256,21.13
2,12,512,16.10
2,12,1024,16.48
2,12,2048,22.07
2,12,4096,33.91
2,12,8192,37.98
2,12,16384,18.44
2,12,32768,24.56
2,12,65536,38.75
2,12,131072,68.73
2,12,262144,136.15
2,12,524288,250.09
2,12,1048576,530.66
2,16,1,2.00
2,16,2,0.92
2,16,4,6.20
2,16,8,1.15
2,16,16,0.91
2,16,32,0.99
2,16,64,1.19
2,16,128,12.19
2,16,256,11.33
2,16,512,12.44
2,16,1024,12.29
2,16,2048,20.57
2,16,4096,33.56
2,16,8192,40.66
2,16,16384,23.37
2,16,32768,34.78
2,16,65536,59.85
2,16,131072,114.42
2,16,262144,207.16
2,16,524288,396.07
2,16,1048576,781.46
2,20,1,93.79
2,20,2,11.07
2,20,4,5.59
2,20,8,4.05
2,20,16,3.94
2,20,32,3.90
2,20,64,4.54
2,20,128,16.24
2,20,256,21.34
2,20,512,15.75
2,20,1024,21.12
2,20,2048,25.97
2,20,4096,48.62
2,20,8192,53.81
2,20,16384,28.69
2,20,32768,41.47
2,20,65536,72.53
2,20,131072,131.04
2,20,262144,241.93
2,20,524288,468.68
2,20,1048576,888.85
2,24,1,54.28
2,24,2,6.79
2,24,4,4.07
2,24,8,3.43
2,24,16,3.43
2,24,32,3.56
2,24,64,4.36
2,24,128,16.53
2,24,256,37.72
2,24,512,16.48
2,24,1024,24.33
2,24,2048,26.91
2,24,4096,49.47
2,24,8192,61.81
2,24,16384,35.04
2,24,32768,43.06
2,24,65536,85.92
2,24,131072,128.86
2,24,262144,233.78
2,24,524288,527.08
2,24,1048576,953.86
2,28,1,376.26
2,28,2,6.27
2,28,4,4.91
2,28,8,3.00
2,28,16,4.91
2,28,32,3.40
2,28,64,4.98
2,28,128,19.14
2,28,256,27.33
2,28,512,18.98
2,28,1024,26.55
2,28,2048,33.16
2,28,4096,56.94
2,28,8192,68.82
2,28,16384,44.67
2,28,32768,52.90
2,28,65536,83.19
2,28,131072,148.85
2,28,262144,295.64
2,28,524288,547.21
2,28,1048576,1103.25
2,32,1,8867.78
2,32,2,10.06
2,32,4,8.31
2,32,8,3.64
2,32,16,3.37
2,32,32,2.60
2,32,64,4.19
2,32,128,17.89
2,32,256,18.02
2,32,512,27.81
2,32,1024,26.52
2,32,2048,43.45
2,32,4096,51.83
2,32,8192,68.69
2,32,16384,35.58
2,32,32768,49.24
2,32,65536,81.21
2,32,131072,134.19
2,32,262144,254.52
2,32,524288,497.08
2,32,1048576,940.26
2,36,1,1344.40
2,36,2,9.37
2,36,4,10.16
2,36,8,4.47
2,36,16,4.50
2,36,32,5.20
2,36,64,5.31
2,36,128,22.61
2,36,256,19.81
2,36,512,24.88
2,36,1024,28.47
2,36,2048,46.81
2,36,4096,58.54
2,36,8192,76.04
2,36,16384,43.50
2,36,32768,54.99
2,36,65536,90.24
2,36,131072,148.06
2,36,262144,286.39
2,36,524288,517.40
2,36,1048576,1079.26
2,40,1,1573.23
2,40,2,7.14
2,40,4,14.85
2,40,8,4.98
2,40,16,4.01
2,40,32,4.81
2,40,64,5.75
2,40,128,22.04
2,40,256,21.82
2,40,512,26.41
2,40,1024,32.70
2,40,2048,49.44
2,40,4096,61.80
2,40,8192,80.51
2,40,16384,49.49
2,40,32768,59.98
2,40,65536,95.24
2,40,131072,166.95
2,40,262144,305.90
2,40,524288,577.05
2,40,1048576,1114.09
2,44,1,1052.30
2,44,2,12.54
2,44,4,9.94
2,44,8,4.66
2,44,16,3.86
2,44,32,4.28
2,44,64,5.17
2,44,128,22.41
2,44,256,22.52
2,44,512,26.00
2,44,1024,31.86
2,44,2048,54.40
2,44,4096,67.84
2,44,8192,83.62
2,44,16384,51.49
2,44,32768,63.71
2,44,65536,99.81
2,44,131072,164.29
2,44,262144,311.24
2,44,524288,609.28
2,44,1048576,1193.88
2,48,1,1290.34
2,48,2,6.30
2,48,4,14.59
2,48,8,3.96
2,48,16,3.92
2,48,32,4.58
2,48,64,9.34
2,48,128,22.62
2,48,256,22.16
2,48,512,28.19
2,48,1024,34.94
2,48,2048,53.02
2,48,4096,67.16
2,48,8192,89.98
2,48,16384,52.71
2,48,32768,61.49
2,48,65536,95.34
2,48,131072,159.89
2,48,262144,296.73
2,48,524288,573.15
2,48,1048576,1152.07
5,4,1,1.99
5,4,2,0.37
5,4,4,0.29
5,4,8,0.46
5,4,16,0.36
5,4,32,1.76
5,4,64,1.75
5,4,128,4.66
5,4,256,9.51
5,4,512,4.59
5,4,1024,4.83
5,4,2048,9.59
5,4,4096,15.82
5,4,8192,22.25
5,4,16384,9.40
5,4,32768,13.42
5,4,65536,18.73
5,4,131072,29.57
5,4,262144,52.54
5,4,524288,98.27
5,4,1048576,191.11
5,8,1,10.82
5,8,2,0.82
5,8,4,4.00
5,8,8,0.80
5,8,16,0.75
5,8,32,0.84
5,8,64,0.96
5,8,128,7.89
5,8,256,7.78
5,8,512,8.03
5,8,1024,14.35
5,8,2048,15.63
5,8,4096,23.10
5,8,8192,32.22
5,8,16384,14.27
5,8,32768,19.25
5,8,65536,30.78
5,8,131072,56.06
5,8,262144,109.91
5,8,524288,200.62
5,8,1048576,382.05
5,12,1,53.23
5,12,2,2.09
5,12,4,3.41
5,12,8,2.00
5,12,16,1.81
5,12,32,1.85
5,12,64,3.20
5,12,128,9.66
5,12,256,23.54
5,12,512,19.44
5,12,1024,19.18
5,12,2048,25.03
5,12,4096,33.46
5,12,8192,41.88
5,12,16384,18.53
5,12,32768,25.89
5,12,65536,43.82
5,12,131072,77.36
5,12,262144,143.73
5,12,524288,284.20
5,12,1048576,591.65
5,16,1,4.00
5,16,2,1.36
5,16,4,4.49
5,16,8,0.99
5,16,16,1.25
5,16,32,1.49
5,16,64,1.52
5,16,128,11.60
5,16,256,11.75
5,16,512,11.91
5,16,1024,13.19
5,16,2048,19.33
5,16,4096,33.87
5,16,8192,38.80
5,16,16384,22.99
5,16,32768,29.01
5,16,65536,54.08
5,16,131072,103.50
5,16,262144,190.64
5,16,524288,365.88
5,16,1048576,713.03
5,20,1,59.46
5,20,2,7.52
5,20,4,3.79
5,20,8,9.25
5,20,16,3.77
5,20,32,3.93
5,20,64,7.66
5,20,128,13.75
5,20,256,16.73
5,20,512,14.92
5,20,1024,19.49
5,20,2048,23.43
5,20,4096,39.29
5,20,8192,51.48
5,20,16384,28.58
5,20,32768,41.21
5,20,65536,70.87
5,20,131072,126.44
5,20,262144,245.27
5,20,524288,480.64
5,20,1048576,892.81
5,24,1,135.07
5,24,2,12.59
5,24,4,6.65
5,24,8,7.10
5,24,16,7.52
5,24,32,8.41
5,24,64,11.89
5,24,128,25.17
5,24,256,27.66
5,24,512,23.92
5,24,1024,29.18
5,24,2048,34.95
5,24,4096,61.40
5,24,8192,84.84
5,24,16384,34.71
5,24,32768,45.66
5,24,65536,76.52
5,24,131072,141.57
5,24,262144,265.66
5,24,524288,498.11
5,24,1048576,971.67
5,28,1,69.84
5,28,2,8.39
5,28,4,3.45
5,28,8,3.08
5,28,16,4.01
5,28,32,3.84
5,28,64,5.99
5,28,128,16.62
5,28,256,22.57
5,28,512,16.62
5,28,1024,23.65
5,28,2048,29.20
5,28,4096,51.66
5,28,8192,70.46
5,28,16384,36.52
5,28,32768,49.62
5,28,65536,83.64
5,28,131072,144.82
5,28,262144,287.34
5,28,524288,527.92
5,28,1048576,986.01
5,32,1,6339.59
5,32,2,13.52
5,32,4,4.34
5,32,8,6.92
5,32,16,7.47
5,32,32,6.61
5,32,64,9.25
5,32,128,14.97
5,32,256,14.13
5,32,512,18.78
5,32,1024,18.85
5,32,2048,35.01
5,32,4096,41.21
5,32,8192,57.19
5,32,16384,33.28
5,32,32768,49.50
5,32,65536,79.74
5,32,131072,152.66
5,32,262144,266.91
5,32,524288,519.29
5,32,1048576,1053.08
5,36,1,7272.00
5,36,2,10.89
5,36,4,14.10
5,36,8,5.10
5,36,16,4.58
5,36,32,4.61
5,36,64,6.56
5,36,128,17.90
5,36,256,15.77
5,36,512,21.61
5,36,1024,22.18
5,36,2048,37.83
5,36,4096,46.89
5,36,8192,61.03
5,36,16384,39.38
5,36,32768,51.60
5,36,65536,88.58
5,36,131072,168.75
5,36,262144,323.11
5,36,524288,630.26
5,36,1048576,1264.26
5,40,1,1557.95
5,40,2,12.20
5,40,4,6.99
5,40,8,4.00
5,40,16,3.74
5,40,32,4.28
5,40,64,6.07
5,40,128,16.80
5,40,256,16.70
5,40,512,22.42
5,40,1024,22.01
5,40,2048,38.48
5,40,4096,45.74
5,40,8192,62.50
5,40,16384,39.14
5,40,32768,53.50
5,40,65536,101.41
5,40,131072,210.15
5,40,262144,406.14
5,40,524288,821.11
5,40,1048576,1631.49
5,44,1,1709.33
5,44,2,14.02
5,44,4,6.78
5,44,8,4.86
5,44,16,3.47
5,44,32,3.63
5,44,64,6.19
5,44,128,16.60
5,44,256,16.31
5,44,512,20.91
5,44,1024,23.08
5,44,2048,39.04
5,44,4096,52.29
5,44,8192,62.69
5,44,16384,42.47
5,44,32768,58.89
5,44,65536,105.55
5,44,131072,219.45
5,44,262144,424.00
5,44,524288,842.20
5,44,1048576,1615.83
5,48,1,1830.12
5,48,2,12.17
5,48,4,6.55
5,48,8,4.56
5,48,16,3.41
5,48,32,3.81
5,48,64,5.82
5,48,128,16.86
5,48,256,16.67
5,48,512,21.47
5,48,1024,23.33
5,48,2048,39.71
5,48,4096,48.75
5,48,8192,64.95
5,48,16384,42.10
5,48,32768,62.27
5,48,65536,111.06
5,48,131072,220.04
5,48,262144,439.75
5,48,524288,868.29
5,48,1048576,1730.01
0,4,1,1.69
0,4,2,0.35
0,4,4,0.32
0,4,8,0.32
0,4,16,0.39
0,4,32,1.76
0,4,64,1.76
0,4,128,4.61
0,4,256,7.82
0,4,512,4.54
0,4,1024,4.74
0,4,2048,9.62
0,4,4096,15.04
0,4,8192,23.71
0,4,16384,6.18
0,4,32768,10.42
0,4,65536,15.84
0,4,131072,31.06
0,4,262144,50.66
0,4,524288,100.09
0,4,1048576,255.89
0,8,1,8.07
0,8,2,1.66
0,8,4,3.83
0,8,8,0.97
0,8,16,1.27
0,8,32,1.36
0,8,64,1.39
0,8,128,15.37
0,8,256,14.79
0,8,512,15.31
0,8,1024,22.57
0,8,2048,23.29
0,8,4096,39.61
0,8,8192,50.27
0,8,16384,13.75
0,8,32768,18.04
0,8,65536,31.14
0,8,131072,63.29
0,8,262144,121.94
0,8,524288,237.75
0,8,1048576,463.16
0,12,1,30.47
0,12,2,1.66
0,12,4,3.74
0,12,8,2.00
0,12,16,1.88
0,12,32,2.17
0,12,64,1.36
0,12,128,9.73
0,12,256,18.66
0,12,512,12.86
0,12,1024,13.49
0,12,2048,20.94
0,12,4096,31.23
0,12,8192,37.86
0,12,16384,15.79
0,12,32768,27.59
0,12,65536,46.84
0,12,131072,88.02
0,12,262144,189.45
0,12,524288,350.10
0,12,1048576,676.00
0,16,1,1.15
0,16,2,1.23
0,16,4,5.95
0,16,8,1.07
0,16,16,1.49
0,16,32,1.68
0,16,64,1.24
0,16,128,11.23
0,16,256,26.89
0,16,512,12.07
0,16,1024,11.91
0,16,2048,21.61
0,16,4096,30.41
0,16,8192,37.10
0,16,16384,19.78
0,16,32768,41.34
0,16,65536,56.24
0,16,131072,103.57
0,16,262144,208.31
0,16,524288,398.11
0,16,1048576,748.36
0,20,1,92.46
0,20,2,2.88
0,20,4,4.96
0,20,8,4.08
0,20,16,3.67
0,20,32,3.59
0,20,64,3.11
0,20,128,17.78
0,20,256,24.69
0,20,512,18.35
0,20,1024,21.34
0,20,2048,27.30
0,20,4096,36.23
0,20,8192,47.07
0,20,16384,26.63
0,20,32768,52.14
0,20,65536,81.79
0,20,131072,205.18
0,20,262144,313.09
0,20,524288,603.79
0,20,1048576,1574.64
0,24,1,35.98
0,24,2,4.16
0,24,4,1.25
0,24,8,2.58
0,24,16,3.24
0,24,32,3.37
0,24,64,3.60
0,24,128,32.19
0,24,256,23.89
0,24,512,14.47
0,24,1024,20.67
0,24,2048,24.41
0,24,4096,37.38
0,24,8192,56.72
0,24,16384,24.90
0,24,32768,50.46
0,24,65536,91.84
0,24,131072,179.59
0,24,262144,317.59
0,24,524288,643.37
0,24,1048576,1019.16
0,28,1,38.67
0,28,2,2.21
0,28,4,2.33
0,28,8,2.61
0,28,16,2.59
0,28,32,2.67
0,28,64,3.28
0,28,128,15.03
0,28,256,27.65
0,28,512,14.91
0,28,1024,21.22
0,28,2048,24.75
0,28,4096,38.78
0,28,8192,47.71
0,28,16384,26.45
0,28,32768,45.71
0,28,65536,81.21
0,28,131072,165.33
0,28,262144,312.74
0,28,524288,601.59
0,28,1048576,981.47
0,32,1,8.23
0,32,2,7.88
0,32,4,2.25
0,32,8,2.18
0,32,16,2.35
0,32,32,2.25
0,32,64,3.85
0,32,128,11.98
0,32,256,11.97
0,32,512,14.71
0,32,1024,16.92
0,32,2048,55.53
0,32,4096,39.07
0,32,8192,53.21
0,32,16384,21.58
0,32,32768,37.32
0,32,65536,74.28
0,32,131072,140.97
0,32,262144,265.26
0,32,524288,500.33
0,32,1048576,1025.90
0,36,1,12.75
0,36,2,3.64
0,36,4,4.81
0,36,8,4.87
0,36,16,4.70
0,36,32,4.47
0,36,64,5.14
0,36,128,16.51
0,36,256,16.81
0,36,512,20.98
0,36,1024,22.55
0,36,2048,59.52
0,36,4096,42.43
0,36,8192,58.09
0,36,16384,25.49
0,36,32768,38.44
0,36,65536,67.23
0,36,131072,142.35
0,36,262144,270.78
0,36,524288,539.12
0,36,1048576,1014.99
0,40,1,6938.72
0,40,2,11.78
0,40,4,3.84
0,40,8,3.87
0,40,16,3.37
0,40,32,3.23
0,40,64,5.27
0,40,128,17.34
0,40,256,14.21
0,40,512,16.99
0,40,1024,19.50
0,40,2048,55.77
0,40,4096,38.22
0,40,8192,51.02
0,40,16384,24.33
0,40,32768,34.28
0,40,65536,63.24
0,40,131072,127.46
0,40,262144,254.48
0,40,524288,530.49
0,40,1048576,916.60
0,44,1,11.37
0,44,2,15.63
0,44,4,3.93
0,44,8,4.59
0,44,16,3.45
0,44,32,3.45
0,44,64,5.60
0,44,128,15.39
0,44,256,14.92
0,44,512,20.01
0,44,1024,21.11
0,44,2048,60.41
0,44,4096,39.35
0,44,8192,58.13
0,44,16384,28.43
0,44,32768,37.41
0,44,65536,68.84
0,44,131072,137.22
0,44,262144,265.67
0,44,524288,505.01
0,44,1048576,862.23
0,48,1,7.77
0,48,2,10.24
0,48,4,4.32
0,48,8,4.10
0,48,16,3.41
0,48,32,4.06
0,48,64,4.95
0,48,128,14.78
0,48,256,13.98
0,48,512,17.42
0,48,1024,19.21
0,48,2048,56.87
0,48,4096,41.65
0,48,8192,59.09
0,48,16384,27.04
0,48,32768,39.27
0,48,65536,68.16
0,48,131072,120.13
0,48,262144,281.74
0,48,524288,519.99
0,48,1048576,929.86
1,4,1,1.54
1,4,2,0.25
1,4,4,0.19
1,4,8,0.17
1,4,16,0.35
1,4,32,0.27
1,4,64,0.31
1,4,128,5.08
1,4,256,7.78
1,4,512,5.37
1,4,1024,5.31
1,4,2048,9.63
1,4,4096,18.23
1,4,8192,21.34
1,4,16384,6.64
1,4,32768,9.48
1,4,65536,16.90
1,4,131072,28.84
1,4,262144,63.32
1,4,524288,118.96
1,4,1048576,209.07
1,8,1,0.60
1,8,2,0.65
1,8,4,3.33
1,8,8,2.01
1,8,16,0.67
1,8,32,1.06
1,8,64,1.04
1,8,128,10.04
1,8,256,10.68
1,8,512,10.37
1,8,1024,17.26
1,8,2048,18.15
1,8,4096,27.69
1,8,8192,39.15
1,8,16384,9.97
1,8,32768,17.16
1,8,65536,30.08
1,8,131072,58.63
1,8,262144,116.06
1,8,524288,235.95
1,8,1048576,446.44
1,12,1,30.43
1,12,2,1.70
1,12,4,5.21
1,12,8,1.03
1,12,16,1.77
1,12,32,2.58
1,12,64,1.54
1,12,128,16.88
1,12,256,30.86
1,12,512,24.74
1,12,1024,28.05
1,12,2048,34.36
1,12,4096,44.41
1,12,8192,55.74
1,12,16384,16.18
1,12,32768,24.36
1,12,65536,45.83
1,12,131072,87.14
1,12,262144,173.54
1,12,524288,346.70
1,12,1048576,695.68
1,16,1,0.93
1,16,2,1.65
1,16,4,3.31
1,16,8,0.90
1,16,16,1.52
1,16,32,2.23
1,16,64,1.89
1,16,128,20.09
1,16,256,21.00
1,16,512,21.96
1,16,1024,22.01
1,16,2048,31.57
1,16,4096,54.90
1,16,8192,66.66
1,16,16384,24.54
1,16,32768,35.72
1,16,65536,85.48
1,16,131072,153.93
1,16,262144,313.30
1,16,524288,619.85
1,16,1048576,1126.29
1,20,1,56.51
1,20,2,9.49
1,20,4,5.60
1,20,8,3.46
1,20,16,3.88
1,20,32,4.07
1,20,64,3.33
1,20,128,26.71
1,20,256,30.26
1,20,512,27.78
1,20,1024,35.09
1,20,2048,44.73
1,20,4096,74.71
1,20,8192,92.37
1,20,16384,26.93
1,20,32768,62.07
1,20,65536,101.51
1,20,131072,201.79
1,20,262144,342.40
1,20,524288,754.16
1,20,1048576,1349.76
1,24,1,36.95
1,24,2,12.59
1,24,4,2.04
1,24,8,3.12
1,24,16,3.58
1,24,32,3.62
1,24,64,1.81
1,24,128,30.62
1,24,256,37.43
1,24,512,31.74
1,24,1024,45.02
1,24,2048,49.84
1,24,4096,89.60
1,24,8192,112.54
1,24,16384,24.93
1,24,32768,72.88
1,24,65536,102.88
1,24,131072,222.13
1,24,262144,435.78
1,24,524288,1005.06
1,24,1048576,1521.14
1,28,1,22.67
1,28,2,12.05
1,28,4,4.09
1,28,8,3.96
1,28,16,4.25
1,28,32,5.04
1,28,64,2.80
1,28,128,36.10
1,28,256,45.63
1,28,512,36.94
1,28,1024,56.91
1,28,2048,56.09
1,28,4096,103.19
1,28,8192,130.20
1,28,16384,28.61
1,28,32768,57.90
1,28,65536,109.49
1,28,131072,210.00
1,28,262144,387.66
1,28,524288,722.78
1,28,1048576,1530.51
1,32,1,5.24
1,32,2,7.54
1,32,4,14.08
1,32,8,3.43
1,32,16,3.30
1,32,32,3.93
1,32,64,7.93
1,32,128,38.93
1,32,256,49.77
1,32,512,49.22
1,32,1024,54.23
1,32,2048,76.36
1,32,4096,103.86
1,32,8192,143.22
1,32,16384,28.05
1,32,32768,56.85
1,32,65536,103.57
1,32,131072,191.17
1,32,262144,324.51
1,32,524288,714.27
1,32,1048576,1493.03
1,36,1,4.51
1,36,2,5.59
1,36,4,13.92
1,36,8,4.78
1,36,16,5.03
1,36,32,5.32
1,36,64,7.75
1,36,128,47.05
1,36,256,45.42
1,36,512,50.50
1,36,1024,58.19
1,36,2048,83.63
1,36,4096,118.58
1,36,8192,154.95
1,36,16384,28.33
1,36,32768,61.44
1,36,65536,113.71
1,36,131072,210.90
1,36,262144,373.40
1,36,524288,743.94
1,36,1048576,1536.79
1,40,1,4.45
1,40,2,6.17
1,40,4,15.05
1,40,8,4.59
1,40,16,4.62
1,40,32,5.40
1,40,64,7.20
1,40,128,44.68
1,40,256,197.23
1,40,512,50.95
1,40,1024,60.19
1,40,2048,93.74
1,40,4096,118.73
1,40,8192,166.07
1,40,16384,32.65
1,40,32768,60.77
1,40,65536,132.25
1,40,131072,194.13
1,40,262144,414.65
1,40,524288,800.87
1,40,1048576,1647.02
1,44,1,6.33
1,44,2,12.30
1,44,4,13.41
1,44,8,5.42
1,44,16,4.91
1,44,32,5.48
1,44,64,9.06
1,44,128,46.04
1,44,256,47.35
1,44,512,54.07
1,44,1024,75.34
1,44,2048,97.38
1,44,4096,123.56
1,44,8192,173.21
1,44,16384,36.32
1,44,32768,73.35
1,44,65536,136.14
1,44,131072,225.89
1,44,262144,436.05
1,44,524288,896.42
1,44,1048576,1645.58
1,48,1,9.21
1,48,2,8.90
1,48,4,16.78
1,48,8,6.98
1,48,16,5.51
1,48,32,6.49
1,48,64,10.71
1,48,128,51.84
1,48,256,48.02
1,48,512,58.67
1,48,1024,70.24
1,48,2048,106.29
1,48,4096,129.88
1,48,8192,178.57
1,48,16384,39.58
1,48,32768,79.91
1,48,65536,147.54
1,48,131072,251.91
1,48,262144,490.78
1,48,524288,963.18
1,48,1048576,1869.14
2,4,1,1.52
2,4,2,0.26
2,4,4,0.21
2,4,8,0.20
